Expression,Meaning,Reading,Grammar,Additional_meaning,Marqueurs
結束,"union, unity, solidarity",結束[けっそく],"Noun, Suru verb","bundling, binding, tying; putting on (clothes, armour, etc.)",jlpt-n1
漠然,"vague, obscure, indistinct, hazy, ambiguous",漠然[ばくぜん],"Taru-adjective, Adverb taking the 'to' particle",,jlpt-n1
短歌,"tanka, 31-mora Japanese poem",短歌[たんか],Noun,,jlpt-n1
短大,"junior college, vocationally oriented two or three year post-secondary education institution",短大[たんだい],Noun,,jlpt-n1
弾力,"elasticity, flexibility",弾力[だんりょく],Noun,,jlpt-n1
茶の間,living room (Japanese-style),茶[ちゃ]の 間[ま],Noun,,jlpt-n1
着目,"attention, giving one's attention, focusing",着目[ちゃくもく],"Noun, Suru verb",,jlpt-n1
抽選,"lottery, raffle, drawing (of lots)",抽選[ちゅうせん],"Noun, Suru verb",,jlpt-n1
殿様,"feudal lord, daimyo",殿様[とのさま],Noun,,jlpt-n1
土木,"engineering works, civil engineering, public works",土木[どぼく],Noun,,jlpt-n1
科,"department, section, faculty, school, arm",科[か],"Noun, Noun - used as a suffix","course (of study), branch of study, specialization; (taxonomical) family",jlpt-n1
公認,"official recognition, authorization, authorisation, licence, license, accreditation",公認[こうにん],"Noun, Suru verb, No-adjective",,jlpt-n1
公募,"public appeal (e.g. for contributions), public offering (of securities), public advertisement (of a post), open recruitment",公募[こうぼ],"Noun, Suru verb",,jlpt-n1
同級,"the same grade, same class",同級[どうきゅう],Noun,,jlpt-n1
独裁,"dictatorship, despotism",独裁[どくさい],"Noun, Suru verb, No-adjective",,jlpt-n1
独創,originality,独創[どくそう],"Noun, Suru verb",,jlpt-n1
内陸,inland,内陸[ないりく],"Noun, No-adjective",,jlpt-n1
農耕,"farming, agriculture, cultivation",農耕[のうこう],Noun,,jlpt-n1
納入,"payment (taxes, fees, etc.)",納入[のうにゅう],"Noun, Suru verb","supply (of goods), delivery",jlpt-n1
合議,"consultation, conference",合議[ごうぎ],"Noun, Suru verb",,jlpt-n1
倍率,"magnification, leverage, amplification, scaling factor, scale factor",倍率[ばいりつ],Noun,"acceptance rate, pass rate (of an exam, etc.)",jlpt-n1
国交,diplomatic relations,国交[こっこう],Noun,,jlpt-n1
国有,national ownership,国有[こくゆう],"Noun, No-adjective",,jlpt-n1
発病,attack (disease),発病[はつびょう],"Noun, Suru verb",,jlpt-n1
壇,"platform, podium, rostrum, pulpit",壇[だん],Noun,"(ceremonial) mound; world (of haiku, art, etc.), (literary) circles; mandala",jlpt-n1
改修,"repair, improvement",改修[かいしゅう],"Noun, Suru verb",,jlpt-n1
改定,"revision (of a rule, price, etc.), alteration, change",改定[かいてい],"Noun, Suru verb",,jlpt-n1
微量,"minuscule amount, extremely small quantity",微量[びりょう],"Noun, Na-adjective, No-adjective",,jlpt-n1
必然,"inevitable, necessary, certain, sure",必然[ひつぜん],"No-adjective, Na-adjective","inevitability, necessity",jlpt-n1
座談会,"symposium, round-table discussion",座談会[ざだんかい],Noun,,jlpt-n1
赴任,"moving to a different location to start a new job, (proceeding to) new appointment",赴任[ふにん],"Noun, Suru verb",,jlpt-n1
財源,"source of funds, resources, finances",財源[ざいげん],Noun,,jlpt-n1
複合,"composite, combined, complex",複合[ふくごう],"Noun, Suru verb, No-adjective",,jlpt-n1
産婦人科,"maternity and gynaecology department (gynecology), department of obstetrics and gynaecology (gynecology)",産婦人科[さんふじんか],Noun,,jlpt-n1 jlpt-n1
返還,"return, restoration",返還[へんかん],"Noun, Suru verb",,jlpt-n1
膜,"membrane, film",膜[まく],Noun,,jlpt-n1
保育,"nursing, nurturing, rearing, lactation, suckling",保育[ほいく],"Noun, Suru verb, No-adjective",,jlpt-n1
保温,"retaining warmth, keeping heat in, heat insulation",保温[ほおん],"Noun, Suru verb",,jlpt-n1
保養,"health preservation, recuperation, recreation",保養[ほよう],"Noun, Suru verb",,jlpt-n1
穂,"ear (of plant), head (of plant)",穂[ほ],Noun,"point, tip; scion (in grafting), cion",jlpt-n1
台無し,"mess, spoiled, spoilt, (come to) nothing, ruin",台無[だいな]し,"Na-adjective, Noun",,jlpt-n1
遂げる,"to accomplish, to achieve, to carry out",遂[と]げる,"Ichidan verb, Transitive verb","to arrive at (a certain outcome), to come to, to end with",jlpt-n1
添う,"to meet (wishes, expectations, etc.), to satisfy, to comply with, to live up to",添[そ]う,"Godan verb with u ending, intransitive verb","to accompany, to go with, to stay by one's side; to associate with (someone), to mix with; to marry, to wed; to be added",jlpt-n1
旦那,"master (of a house, shop, etc.)",旦那[だんな],Noun,"husband (informal); sir, boss, master, governor, word used to address a male patron, customer, or person of high status; patron of a mistress, geisha, bar or nightclub hostess, sugar daddy; alms, almsgiving, almsgiver",jlpt-n1
薄弱,"feebleness, weakness, weak",薄弱[はくじゃく],"Na-adjective, Noun",,jlpt-n1
よそ見,"looking away, looking aside",よそ 見[み],"Noun, Suru verb",,jlpt-n1
緩む,"to become loose, to slacken (e.g. rope)",緩[ゆる]む,"Godan verb with mu ending, intransitive verb","to become less tense, to relax, to let one's guard down; to slacken (e.g. coldness, supervision), to become lax; to become softer (e.g. ground, facial expression), (of ice) to partially melt; to decrease (e.g. speed); (of a market price) to go down slightly",jlpt-n1
耳鼻科,"otolaryngology, ear, nose, and throat department",耳鼻科[じびか],Noun,,jlpt-n1 jlpt-n1
冷蔵,"cold storage, refrigeration",冷蔵[れいぞう],"Noun, Suru verb, No-adjective",,jlpt-n1
取り次ぐ,"to act as an agent for, to intermediate",取[と]り 次[つ]ぐ,"Godan verb with gu ending, Transitive verb","to announce (someone's arrival), to answer (the door, the phone), to receive (a guest at reception), to usher in (a guest); to convey (a message)",jlpt-n1
婉曲,"euphemistic, circumlocutory, roundabout, indirect",婉曲[えんきょく],"Na-adjective, Noun",,jlpt-n1
籤引き,"lottery, drawn lot",籤引[くじび]き,"Noun, Suru verb",,jlpt-n1
煌びやか,"gorgeous, gaudy, dazzling, gay, resplendent",煌[きら]びやか,Na-adjective,,jlpt-n1
殊に,"especially, particularly, unusually, above all",殊[こと]に,Adverb,additionally,jlpt-n1
点火,"ignition, lighting, firing, setting off",点火[てんか],"Noun, Suru verb",,jlpt-n1
ばい菌,"germ, germs, bacteria, mold, mould",ばい 菌[きん],Noun,"something harmful, vermin",jlpt-n1
行き違い,"crossing without meeting (e.g. letters in the post, people on the road), going astray",行[い]き 違[ちが]い,Noun,"difference of opinion, misunderstanding, estrangement, disagreement",jlpt-n1
帰京,returning to Tokyo,帰京[ききょう],"Noun, Suru verb",returning to the capital,jlpt-n1
華々しい,"brilliant, splendid, glorious, magnificent, spectacular",華々[はなばな]しい,I-adjective,,jlpt-n1
重んずる,"to honor, to honour, to respect, to esteem, to prize",重[おも]んずる,"Ichidan verb - zuru verb (alternative form of -jiru verbs), Transitive verb",,jlpt-n1
縮まる,"to shorten, to narrow, to close",縮[ちぢ]まる,"Godan verb with ru ending, intransitive verb",,jlpt-n1
潤う,"to be moist, to be damp, to get wet, to be watered",潤[うるお]う,"Godan verb with u ending, intransitive verb","to profit by, to receive benefits, to receive favors (favours); to become rich, to become at ease financially",jlpt-n1
掬う,"to scoop, to ladle out",掬[すく]う,"Godan verb with u ending, Transitive verb",,jlpt-n1
情け深い,"tender-hearted, compassionate, charitable, good-hearted",情[なさ]け 深[ぶか]い,I-adjective,,jlpt-n1
水洗,"washing with water, rinsing, flushing",水洗[すいせん],"Noun, Suru verb",,jlpt-n1
付録,"appendix, supplement, annex, extra (of a newspaper or magazine)",付録[ふろく],Noun,,jlpt-n1
状,"shape, state",状[じょう],"Noun, Noun - used as a suffix","letter, correspondence",jlpt-n1
休学,temporary absence from school,休学[きゅうがく],"Noun, Suru verb",,jlpt-n1
民俗,"folk customs, folkways, ethnic customs",民俗[みんぞく],Noun,,jlpt-n1
養護,"nursing, (protective) care",養護[ようご],"Noun, Suru verb",,jlpt-n1
一挙に,"at a stroke, with a single swoop",一挙[いっきょ]に,Adverb,,jlpt-n1
婿,"husband, groom",婿[むこ],Noun,(one's) son-in-law,jlpt-n1
Ｇパン,"jeans, dungarees",Ｇパン,Noun,,jlpt-n1
大便,"feces, excrement, shit",大便[だいべん],Noun,,jlpt-n1
連なる,"to extend, to stretch out, to stand in a row",連[つら]なる,"Godan verb with ru ending, intransitive verb","to attend, to participate in; to enrol, to enroll, to join; to have a connection, to be related, to be linked",jlpt-n1
姓名,full name,姓名[せいめい],Noun,,jlpt-n1
清らか,"clean, pure, chaste",清[きよ]らか,"Na-adjective, Noun",,jlpt-n1
生臭い,"smelling of fish, fishy, smelling of blood, bloody",生臭[なまぐさ]い,I-adjective,"degenerate (of a monk), depraved, corrupt, fallen; worldly, mundane, secular, common, ordinary; fishy, suspicious, questionable",jlpt-n1
気兼ね,"constraint, reserve, feeling hesitant, being afraid of troubling someone",気兼[きが]ね,"Noun, Suru verb",,jlpt-n1
縁談,"marriage proposal, marriage talks",縁談[えんだん],Noun,,jlpt-n1
切ない,"painful, heartrending, trying",切[せつ]ない,I-adjective,"oppressive, suffocating, miserable",jlpt-n1
物好き,"(idle) curiosity, fancifulness, whimsy, (having) strange tastes",物好[ものず]き,"Noun, Na-adjective",,jlpt-n1
錯誤,"mistake, error, discrepancy",錯誤[さくご],Noun,discrepancy between one's actions and intentions,jlpt-n1
生ぬるい,"lukewarm, tepid",生[なま]ぬるい,I-adjective,"half-hearted, vague, weak; lenient, mild, soft",jlpt-n1
駆け足,"running fast, double time",駆[か]け 足[あし],Noun,cantering; doing things in a hurry,jlpt-n1
心がけ,"(mental) attitude, way of thinking, attention, care, prudence, intention",心[こころ]がけ,Noun,,jlpt-n1
折り返す,"to turn up (hem, sleeves, etc.), to fold back (e.g. page)",折[お]り 返[かえ]す,"Godan verb with su ending, Transitive verb","to turn back, to double back, to return; to loopback (a signal, message, etc.)",jlpt-n1
並列,"arranging in a line, standing in a row",並列[へいれつ],"Noun, Suru verb","parallel (electronics, computing, etc.)",jlpt-n1
軒並み,row of houses,軒並[のきな]み,Noun,"every house, each house, every door; all, totally, altogether, across the board",jlpt-n1
年輪,"annual tree ring, growth ring",年輪[ねんりん],Noun,experience in life,jlpt-n1
突っ張る,"to cramp up, to tighten, to stiffen",突[つ]っ 張[ぱ]る,"Godan verb with ru ending, intransitive verb","to be insistent, to persist (in one's opinion), to stick to one's guns; to act tough, to bluff, to be defiant, to be unruly; to prop up (e.g. with a post), to support; to push out (one's legs or arms), to stretch (e.g. an arm against the wall), to press; to thrust (one's opponent)",jlpt-n1
担架,"stretcher, litter",担架[たんか],Noun,,jlpt-n1
減点,subtracting points,減点[げんてん],"Noun, Suru verb",points deducted,jlpt-n1
年号,"name of an imperial era (e.g. Heisei, Shōwa)",年号[ねんごう],Noun,,jlpt-n1
紛らわしい,"easily mixed up (e.g. similar words), easily mistaken, confusingly similar, misleading, equivocal, ambiguous",紛[まぎ]らわしい,I-adjective,,jlpt-n1
化繊,"synthetic fiber, synthetic fibre, chemical fiber, chemical fibre",化繊[かせん],Noun,,jlpt-n1
長大,"long and large, tall and large, grand, huge",長大[ちょうだい],"Na-adjective, Noun",,jlpt-n1
遅らす,"to retard, to delay",遅[おく]らす,"Godan verb with su ending, Transitive verb",,jlpt-n1
原っぱ,"open field, empty lot, plain",原[はら]っぱ,Noun,,jlpt-n1
着色,"colouring, coloring, colorant",着色[ちゃくしょく],"Noun, Suru verb, No-adjective",,jlpt-n1
化合,chemical combination,化合[かごう],"Noun, Suru verb",,jlpt-n1
何れ何れ,which,何[ど]れ 何[ど]れ,Pronoun,"let me see, well now",jlpt-n1
纏め,"settlement, conclusion, summary",纏[まと]め,Noun,,jlpt-n1
光熱費,"cost of fuel and lighting, cost of heat and electricity, energy bill, utility cost",光熱費[こうねつひ],Noun,,jlpt-n1
特技,special skill,特技[とくぎ],Noun,,jlpt-n1
雅致,"artistry, good taste, elegance, grace",雅致[がち],Noun,,jlpt-n1
粘る,"to be sticky, to be adhesive",粘[ねば]る,"Godan verb with ru ending, intransitive verb","to persevere, to persist, to stick to, to hold out, to linger",jlpt-n1
拝啓,"Dear (so and so), Dear Sir, Dear Madam, To Whom It May Concern",拝啓[はいけい],Noun,,jlpt-n1
敬具,"Yours sincerely, Yours truly, Sincerely yours",敬具[けいぐ],Expression,,jlpt-n1
分母,denominator,分母[ぶんぼ],Noun,,jlpt-n1
擽ったい,ticklish,擽[くすぐ]ったい,I-adjective,embarrassing,jlpt-n1
嗜好,"taste, liking, preference",嗜好[しこう],"Noun, Suru verb",,jlpt-n1
云々,"and so on, and so forth, et cetera, and such, and the like",云々[うんぬん],Expression,"comment, criticism",jlpt-n1
切り替える,"to change, to exchange, to convert, to renew, to throw a switch, to replace, to switch over",切[き]り 替[か]える,"Ichidan verb, Transitive verb",,jlpt-n1
駆けっこ,"(foot) race, sprint",駆[か]けっこ,"Noun, Suru verb",,jlpt-n1
申し分,"objection, shortcomings",申[もう]し 分[ぶん],"Noun, Suru verb",,jlpt-n1
私物,"private property, personal effects",私物[しぶつ],Noun,,jlpt-n1
名産,"noted product, local specialty",名産[めいさん],Noun,,jlpt-n1
余興,"side show, entertainment",余興[よきょう],Noun,,jlpt-n1
両極,both extremities,両極[りょうきょく],Noun,North and South Poles; positive and negative poles,jlpt-n1
領地,"territory, dominion, grounds (e.g. school)",領地[りょうち],"Noun, No-adjective",,jlpt-n1
観覧,viewing,観覧[かんらん],"Noun, Suru verb",,jlpt-n1
和文,"Japanese text, sentence in Japanese",和文[わぶん],Noun,,jlpt-n1
眼球,eyeball,眼球[がんきゅう],"Noun, No-adjective",,jlpt-n1
修学,learning,修学[しゅうがく],"Noun, Suru verb",,jlpt-n1
気風,"character, traits, ethos",気風[きふう],Noun,,jlpt-n1
来場,attendance,来場[らいじょう],"Noun, Suru verb",,jlpt-n1
庶務,general affairs,庶務[しょむ],Noun,,jlpt-n1
兼業,"perusing as a side business, doing in addition to one's main work, running (businesses) simultaneously",兼業[けんぎょう],"Noun, Suru verb","side business, job on the side",jlpt-n1
刷り,printing,刷[す]り,Noun,,jlpt-n1
利根,"intelligence, cleverness, innate aptitude",利根[りこん],"Na-adjective, Noun",,jlpt-n1
進呈,presentation (e.g. of a gift),進呈[しんてい],"Noun, Suru verb",,jlpt-n1
興じる,"to amuse oneself, to make merry",興[きょう]じる,"Ichidan verb, intransitive verb",,jlpt-n1
清純,"purity, innocence",清純[せいじゅん],"Na-adjective, Noun",,jlpt-n1
生身,"living flesh, flesh and blood",生身[なまみ],"Noun, No-adjective",physical body of Buddha or a bodhisattva,jlpt-n1
隠居,retirement,隠居[いんきょ],"Noun, Suru verb",retired person,jlpt-n1
静的,static,静的[せいてき],Na-adjective,,jlpt-n1
切開,"incision, operation, section",切開[せっかい],"Noun, Suru verb",,jlpt-n1
宣教,"religious mission, religious proclamation",宣教[せんきょう],"Noun, Suru verb",,jlpt-n1
旧知,"old friend, old acquaintance",旧知[きゅうち],Noun,,jlpt-n1
対して,"for, in regard to, per",対[たい]して,Expression,,jlpt-n1
慣用,"customary use, common usage, general usage",慣用[かんよう],"Noun, Suru verb, No-adjective",,jlpt-n1
