Expression,Meaning,Reading,Grammar,Additional_meaning,Marqueurs
ボール,ball,ボール,Noun,"ball (pitch that falls outside of the strike zone); bowl; board (cardboard, pasteboard, etc.)",jlpt-n3 jlpt-n3
ピクニック,picnic,ピクニック,Noun,,jlpt-n3 jlpt-n3
ゲーム,game,ゲーム,Noun,,jlpt-n3
ワイン,wine,ワイン,Noun,,jlpt-n3 jlpt-n3
スープ,(Western) soup,スープ,Noun,,jlpt-n3 jlpt-n3
ボート,"boat, rowing boat",ボート,Noun,,jlpt-n3 jlpt-n3
クリスマス,Christmas,クリスマス,Noun,,jlpt-n3 jlpt-n3
グループ,group (usu. of people),グループ,Noun,,jlpt-n3 jlpt-n3
エンジン,engine,エンジン,Noun,,jlpt-n3 jlpt-n3
まあ,"""just (e.g. """"just wait here""""), come now, now, now""",まあ,Adverb,"tolerably, passably, moderately, reasonably, fairly, rather, somewhat; well..., I think..., it would seem..., you might say..., Hmmm, I guess so...; oh!, oh dear!, oh, my!, wow!, goodness gracious!, good heavens!",jlpt-n3 jlpt-n3
ダンス,dance,ダンス,"Noun, Suru verb",,jlpt-n3 jlpt-n3
ソファ,"sofa, couch",ソファ,Noun,,jlpt-n3
サービス,"service, help, assistance, care, concern",サービス,"Noun, Suru verb","discount, freebie, free gift; service, utility, amenity, resource; (after-sales) service, servicing, (product) maintenance; service (e.g. in tennis), serve",jlpt-n3 jlpt-n3
ベンチ,bench,ベンチ,Noun,,jlpt-n3 jlpt-n3
バイオリン,violin,バイオリン,Noun,,jlpt-n3 jlpt-n3
チャンス,"chance, opportunity",チャンス,Noun,,jlpt-n3 jlpt-n3
デート,date (with someone),デート,"Noun, Suru verb",date (day),jlpt-n3 jlpt-n3
トランプ,(Western) playing cards,トランプ,Noun,,jlpt-n3 jlpt-n3
ユーモア,"humor, humour",ユーモア,Noun,,jlpt-n3 jlpt-n3
チーズ,cheese,チーズ,Noun,"tee (piping), T-joint; cheese (expression used when taking a photograph)",jlpt-n3 jlpt-n3
インク,ink,インク,"Noun, No-adjective",,jlpt-n3 jlpt-n2 jlpt-n3 jlpt-n2
パスポート,passport,パスポート,Noun,,jlpt-n3 jlpt-n3
ドライブ,"drive, trip by car, driving",ドライブ,Noun,"to (go for a) drive, to go on a trip by car; to drive (e.g. a car); to drive (innovation, change, etc.), to propel; drive",jlpt-n3 jlpt-n3
スケート,"skating (esp. ice), skate, skates",スケート,"Noun, Suru verb",,jlpt-n3 jlpt-n3
ノック,"knock, knocking",ノック,"Noun, Suru verb","fungo hitting, hitting balls for fielding practice",jlpt-n3 jlpt-n3
パーセント,"percent, percentage",パーセント,Noun,,jlpt-n3 jlpt-n3
トンネル,tunnel,トンネル,Noun,to tunnel (through a potential barrier); letting a grounder go through one's legs,jlpt-n3 jlpt-n3
キャンプ,camp,キャンプ,"Noun, Suru verb",,jlpt-n3 jlpt-n3
ハイキング,hiking,ハイキング,Noun,,jlpt-n3 jlpt-n3
ヨット,"yacht (esp. a sailing boat with one mast), sailing boat, sailboat",ヨット,Noun,,jlpt-n3 jlpt-n3
パイロット,pilot,パイロット,Noun,,jlpt-n3 jlpt-n3
スタイル,"figure, body build",スタイル,Noun,style,jlpt-n3 jlpt-n3
アルバム,album,アルバム,Noun,,jlpt-n3 jlpt-n3
ラケット,"racket, paddle (in table-tennis)",ラケット,Noun,,jlpt-n3 jlpt-n3
タイプライター,typewriter,タイプライター,Noun,,jlpt-n3 jlpt-n3
タオル,towel,タオル,Noun,,jlpt-n3 jlpt-n3
ウィスキー,"whisky, whiskey",ウィスキー,Noun,,jlpt-n3
アイスクリーム,"ice cream, icecream",アイスクリーム,Noun,,jlpt-n3
ロケット,rocket,ロケット,Noun,locket,jlpt-n3 jlpt-n3
テント,tent,テント,Noun,,jlpt-n3 jlpt-n3
パイプ,"pipe, tube",パイプ,Noun,"channels, official or otherwise, (business) connections; tobacco pipe",jlpt-n3 jlpt-n3
ブレーキ,brake,ブレーキ,Noun,,jlpt-n3 jlpt-n3
ジェット機,"jet aeroplane, jet airplane",ジェット 機[き],Noun,,jlpt-n3 jlpt-n3
コーチ,coach,コーチ,"Noun, Suru verb",,jlpt-n3 jlpt-n3
霜,frost,霜[しも],Noun,,jlpt-n3 jlpt-n3
ベルト,"belt (waist, seat, etc.), strap",ベルト,Noun,"belt, zone, area; drive belt, machine belt",jlpt-n3 jlpt-n3
ケース,"case (e.g. receptacle, condition, event, legal action, letter style, etc.)",ケース,Noun,"Computer-Aided Software Engineering, CASE",jlpt-n3 jlpt-n3
ライター,lighter,ライター,Noun,writer,jlpt-n3 jlpt-n3
ジュース,juice,ジュース,Noun,"soft drink (any (sweet) non-alcoholic beverage, carbonated or uncarbonated); deuce",jlpt-n3 jlpt-n3
アイロン,iron (for pressing clothes),アイロン,Noun,"hair iron, hair tong, curling tong",jlpt-n3 jlpt-n3
アウト,"out (in baseball, tennis, etc.)",アウト,Noun,"outer, external, outside; no good, out of line, unacceptable, failure",jlpt-n3 jlpt-n3
スタンド,"stands, bleachers",スタンド,Noun,"stand (e.g. newspaper stand), counter (e.g. lunch counter); stand (e.g. inkstand); desk lamp, floor lamp, standard lamp; station (e.g. gas station)",jlpt-n3 jlpt-n3
プラス,"plus, addition",プラス,"Noun, Suru verb","positive number; gain, advantage, asset, positive feature; anode, plus terminal, positive pole; + shape",jlpt-n3 jlpt-n3
日本,Japan,日本[にほん],Noun,,jlpt-n3 jlpt-n3
オフィス,office,オフィス,Noun,,jlpt-n3 jlpt-n3
キャプテン,captain,キャプテン,Noun,,jlpt-n3 jlpt-n3
ジーンズ,jeans,ジーンズ,Noun,,jlpt-n3 jlpt-n3
マスター,to master (a skill),マスター,Suru verb,"proprietor, manager, owner, barkeeper; leader, chief, head; master (of arts, science, etc.); master (recording); master (device)",jlpt-n3 jlpt-n3
パス,"passing (a test, examination, etc.)",パス,"Noun, Suru verb","pass (for admission, transport, etc.), ticket; pass (of a ball); (giving something a) pass, skipping (one's turn); path (file, directory, graphics)",jlpt-n3 jlpt-n3
カー,car,カー,Noun,,jlpt-n3 jlpt-n3
グランド,large,グランド,No-adjective,"gland; ground (e.g. land, electrical, base material of textiles, etc.)",jlpt-n3 jlpt-n3
日中,"daytime, during the day",日中[にっちゅう],"Adverbial noun, Temporal noun",Japan and China,jlpt-n3 jlpt-n3
ゴール,"goal, basket (basketball), finishing line, winning post",ゴール,"Noun, Suru verb",Gaul,jlpt-n3 jlpt-n3
セット,set,セット,"Noun, Suru verb","set meal, combo-meal, combo, combination meal; hairdo",jlpt-n3 jlpt-n3
センター,"centre, center",センター,Noun,,jlpt-n3 jlpt-n3
マーケット,market,マーケット,Noun,,jlpt-n3 jlpt-n3
バン,bun,バン,Noun,van (caravan); bang; ban (esp. of a player from an online game),jlpt-n3 jlpt-n3
何か,"something, some, any",何[なに]か,Adverb,"somehow, for some reason; (is there) something (you want, etc.)",jlpt-n3 jlpt-n3
何でも,"any, anything, whatever, whatever one likes, everything, all",何[なん]でも,Expression,"I am told, I hear, I understand, they say",jlpt-n3 jlpt-n3
名,"name, given name",名[な],Noun,"title; fame, renown, reputation; pretext, pretense, justification, appearance",jlpt-n3 jlpt-n3
出来るだけ,"as much as one can, as much as possible, if at all possible",出来[でき]るだけ,Expression,,jlpt-n3 jlpt-n3
何とか,"something, something or other, so-and-so",何[なん]とか,Expression,"somehow, anyhow, one way or another",jlpt-n3 jlpt-n3
何時か,"sometime, someday, one day, some time or other, the other day, in due course, in time",何時[いつ]か,Adverb,,jlpt-n3 jlpt-n1
楽,"comfort, ease, relief, (at) peace, relaxation",楽[らく],"Noun, Na-adjective","easy, simple, without trouble, without hardships; (economically) comfortable; raku pottery",jlpt-n3 jlpt-n3
行き,"the way there, outbound leg, outbound trip, departing leg",行[い]き,Noun,bound for ...; outbound ticket,jlpt-n3 jlpt-n3
流行,"fashion, fad, vogue, craze",流行[りゅうこう],"Noun, Suru verb, No-adjective",prevalence (e.g. of a disease),jlpt-n3 jlpt-n1 jlpt-n3 jlpt-n1
故郷,"home town, birthplace, native place, one's old home",故郷[ふるさと],Noun,"ruins, historic remains",jlpt-n3 jlpt-n3
台,"stand, rack, table, bench, podium, pedestal, platform, stage",台[だい],"Noun, Noun - used as a suffix","support, holder, rack; counter for machines, incl. vehicles; setting (e.g. in jewellery); level (e.g. price level), range (e.g. after physical units), period (of time, e.g. a decade of one's life); elevated area; viewing platform; dish tray; meal; tall building, tower",jlpt-n3 jlpt-n3
悪口,"slander, bad-mouthing, abuse, insult, speaking ill (of)",悪口[わるぐち],"Noun, Suru verb",,jlpt-n3 jlpt-n1 jlpt-n3 jlpt-n1
お互い,"each other, one another",お 互[たが]い,"Noun, No-adjective, Adverb",,jlpt-n3 jlpt-n3
世間,"world, society, people, the public",世間[せけん],Noun,,jlpt-n3 jlpt-n3
預ける,"to leave (in someone's keeping), to put (in someone's care), to place (in someone's custody), to entrust (someone) with, to deposit",預[あず]ける,"Ichidan verb, Transitive verb","to put (someone) in charge of, to leave (a matter) in someone's hands, to let (someone) decide; to lean on, to put one's weight on",jlpt-n3 jlpt-n3
主に,"mainly, primarily",主[おも]に,Adverb,,jlpt-n3 jlpt-n3
一種,"species, kind, variety",一種[いっしゅ],"Adverb, Noun",,jlpt-n3 jlpt-n3
腰,"back, lower back, waist, hips, lumbar region",腰[こし],Noun,"body (of hair, noodle, paper, etc.), resilience, spring",jlpt-n3 jlpt-n3
税,tax,税[ぜい],"Noun, Suffix",,jlpt-n3 jlpt-n3
末,"tip, top",末[すえ],Noun,"end, close (e.g. close of the month); youngest child; descendants, offspring, posterity; future; finally; trivialities",jlpt-n3 jlpt-n3
居間,living room (Western style),居間[いま],Noun,,jlpt-n3 jlpt-n3
資源,resources,資源[しげん],Noun,,jlpt-n3 jlpt-n3
章,"chapter, section",章[しょう],Noun,medal,jlpt-n3 jlpt-n3
同一,"identical, same, one and the same, equal",同一[どういつ],"No-adjective, Na-adjective","fair, equal treatment, without discrimination",jlpt-n3 jlpt-n3
医療,"medical care, medical treatment",医療[いりょう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
縁,"rim, brim, edge, brink",縁[ふち],Noun,,jlpt-n3 jlpt-n3
土,"earth, soil, dirt, clay, mud",土[つち],Noun,"the earth (historically, esp. as opposed to the heavens), the ground, the land; low-quality torinoko-gami (containing mud); (period of) refraining from construction in the direction of the god of the earth (in Onmyōdō)",jlpt-n3 jlpt-n3
資本,"funds, capital",資本[しほん],Noun,,jlpt-n3 jlpt-n3
無,"nothing, naught, nought, nil, zero",無[む],Noun,"un-, non-",jlpt-n3 jlpt-n3
人工,"artificial, man-made, human work, human skill, artificiality",人工[じんこう],"Noun, No-adjective",,jlpt-n3 jlpt-n3
柄,"pattern, design",柄[がら],"Noun, Noun - used as a suffix","body build, figure, physique; essential qualities, character, nature; appropriate to, fitting of, suitable for",jlpt-n3 jlpt-n3
密,"density, thickness",密[みつ],"Noun, Na-adjective","secrecy; minute, fine; esoteric Buddhism, secret Buddhist teachings",jlpt-n3 jlpt-n3
堀,"moat, fosse",堀[ほり],Noun,"canal, ditch",jlpt-n3 jlpt-n2
曜日,day of the week,曜日[ようび],Noun,,jlpt-n3 jlpt-n3
松,pine tree (Pinus spp.),松[まつ],Noun,highest (of a three-tier ranking system),jlpt-n3 jlpt-n3
はあ,"yes, indeed, well",はあ,,"ha!; what?, huh?; sigh",jlpt-n3 jlpt-n3
金,money,金[かね],Noun,metal,jlpt-n3 jlpt-n3
かも知れない,"may, might, perhaps, may be, possibly",かも 知[し]れない,Expression,,jlpt-n3 jlpt-n1
ずっと,"continuously in some state (for a long time, distance), throughout, all along, the whole time, all the way",ずっと,Adverb,"much (better, etc.), by far, far and away; far away, long ago; direct, straight",jlpt-n3 jlpt-n2 jlpt-n3 jlpt-n2
どんな,"what, what kind of",どんな,Pre-noun adjectival,"(with -temo, demo, etc.) any(body, thing, means, etc.)",jlpt-n3 jlpt-n3
実,"fruit, nut",実[み],Noun,"seed; (in broth) pieces of meat, vegetable, etc.; content, substance",jlpt-n3 jlpt-n3
どんなに,"how, how much",どんなに,Adverb,,jlpt-n3 jlpt-n3
何処か,"somewhere, anywhere, in some respects",何処[どこ]か,"Expression, Noun, Adverb",,jlpt-n3 jlpt-n1
其処で,"so, accordingly, now, then, thereupon, therefore",其処[そこ]で,Conjunction,,jlpt-n3 jlpt-n1
有り難う,"thank you, thanks",有[あ]り 難[がと]う,,,jlpt-n3 jlpt-n1
滅多に,"rarely, seldom",滅多[めった]に,Adverb,,jlpt-n3 jlpt-n3
ミルク,milk,ミルク,Noun,,jlpt-n3 jlpt-n3
こんなに,"so, like this, in this way",こんなに,Adverb,,jlpt-n3 jlpt-n3
夫れ夫れ,"each, respectively",夫[そ]れ 夫[ぞ]れ,"Adverbial noun, No-adjective",,jlpt-n3 jlpt-n2 jlpt-n1
トラック,"truck, lorry",トラック,Noun,"track (running, CD, etc.); track events",jlpt-n3 jlpt-n3
被る,"to put on (one's head), to wear, to have on, to pull over (one's head), to crown (oneself)",被[かぶ]る,"Godan verb with ru ending, Transitive verb","to be covered with (dust, snow, etc.), to pour (water, etc.) on oneself, to dash on oneself, to ship water; to bear (e.g. someone's debts, faults, etc.), to take (blame), to assume (responsibility), to shoulder (burden); to overlap (e.g. sound or color); to be similar, to be redundant; to be fogged (due to overexposure, etc.); to close, to come to an end; to get a full house, to sell out; to blunder, to bungle, to fail; to be deceived",jlpt-n3
其れ共,"or, or else",其[そ]れ 共[とも],Conjunction,,jlpt-n3 jlpt-n1
がっかり,"feel disappointed, dejected, lose heart, feel emotionally drained, feel let down",がっかり,"Adverb, Noun, Suru verb, Adverb taking the 'to' particle",,jlpt-n3 jlpt-n3
彼方此方,"here and there, all around, everywhere, throughout, all over",彼方此方[あちこち],"Adverb, Pronoun","to get things in the wrong order (back to front), to become muddled up",jlpt-n3 jlpt-n2 jlpt-n1
きちんと,"properly, accurately, exactly, precisely, regularly",きちんと,"Adverb, Suru verb","neatly, tidily, orderly",jlpt-n3 jlpt-n3
スピーチ,speech,スピーチ,Noun,,jlpt-n3 jlpt-n3
所為,"consequence, outcome, result, blame",所為[せい],Noun,,jlpt-n3 jlpt-n3
ですから,"so, therefore",ですから,Conjunction,,jlpt-n3 jlpt-n3
バッグ,bag,バッグ,Noun,,jlpt-n3 jlpt-n3
其れでも,"but (still), and yet, nevertheless, even so, notwithstanding",其[そ]れでも,Conjunction,,jlpt-n3 jlpt-n1
ちゃんと,"diligently, seriously, earnestly, reliably, steadily, legitimately",ちゃんと,"Adverb, Suru verb","perfectly, properly, exactly, orderly, punctually, regularly; sufficiently, satisfactorily; quickly",jlpt-n3 jlpt-n3
ペンキ,paint,ペンキ,Noun,,jlpt-n3 jlpt-n3
溺れる,"to drown, to nearly drown, to sink below the surface (of water)",溺[おぼ]れる,"Ichidan verb, intransitive verb","to indulge in, to lose one's head over something, to wallow in",jlpt-n3 jlpt-n3
たった,"only, merely, but, no more than",たった,"Noun or verb acting prenominally, Adverb",,jlpt-n3 jlpt-n1
きつい,"tough, hard, severe, demanding, harsh",きつい,I-adjective,"determined, strong-minded, forceful, formidable, fierce; strong (e.g. sunlight, alcohol), severe, intense; (too) tight, constricting, close; extreme, unusually strong",jlpt-n3 jlpt-n3
ぐっすり,"soundly (sleeping), fast (asleep)",ぐっすり,"Adverb, Adverb taking the 'to' particle",,jlpt-n3 jlpt-n3
ぴったり,"tightly, closely",ぴったり,"Adverb, Adverb taking the 'to' particle, Suru verb","exactly, precisely; suddenly (stopping); perfectly (suited), ideally",jlpt-n3 jlpt-n3
サイン,"autograph, signature",サイン,"Noun, Suru verb","sign, signal, indication; sine",jlpt-n3 jlpt-n3
カード,card,カード,Noun,"curd; match, game, grouping in a competition or tournament",jlpt-n3 jlpt-n3
